,0,1,2,3,4,5
0,5.0,7.0,9.0,11.0,13.0,15.0
1,293.7000000000004,411.1799999999996,528.6600000000003,646.1400000000011,763.6199999999985,881.0999999999996
2,2010.0,2814.0000000000005,3618.0,4422.0,5226.0,6030.0
3,1005.0000000000001,1407.0000000000016,1809.0000000000066,2210.9999999999927,2613.00000000001,3015.0000000000005
4,1706.5000000000002,2389.100000000009,3071.7000000000085,3754.2999999999865,4436.899999999995,5119.500000000001
5,170.64999999999938,238.90999999999966,307.1699999999992,375.4300000000007,443.6899999999986,511.9500000000015
