,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0,41.90293241,41.90293241,41.90293241,41.90293241,41.90293241,41.90293241,84.67762204,84.17762204,121.3685276,120.8685276,126.3028868,126.3028868,126.3028868,290.7643997,329.6182658,362.7790579,406.6536331,406.1536331,437.6939418,437.6939418,480.2664917,512.0151889,512.0151889,512.0151889,512.0151889,515.8054204,638.1435999,638.1435999,638.1435999,638.1435999,655.9348716,655.9348716,657.9115697,696.0870353,703.1493259,703.1493259,802.8931103,849.1369963,937.2913656,1054.401835
1,0,-5.1,-9.3,-11.5,27.47276405,22.17276405,64.4520428,104.8012604,101.3012604,137.7895508,135.0895508,129.6895508,128.5895508,126.3895508,121.1895508,119.5895508,159.0836385,156.1836385,193.8003751,223.2102268,219.6102268,216.1102268,211.0102268,206.6102268,202.4102268,199.6102268,197.5102268,233.8184368,273.349617,395.4290459,424.627656,461.266027,495.8131535,531.5671552,527.4671552,523.0671552,560.6481099,557.5481099,555.6481099,634.2095843,711.5079846
2,0,6.713533663,15.61413805,24.73591009,36.43110347,40.43643516,52.46943777,62.80347459,73.14561446,81.90922194,83.85108443,90.34643207,106.6899606,103.33673,116.1193781,112.2718089,134.5621114,143.3802556,148.4508244,172.7912312,168.7412422,170.0488232,186.5448508,189.2852083,207.4700135,214.5131339,200.2095798,246.7940605,226.0078003,261.0197863,229.2384199,290.2124877,253.7255481,266.8141563,308.48546,283.7280279,279.2132202,293.687541,315.7622736,310.6750056,325.8470857
3,0,1.688047903,6.509418183,3.609418183,8.842707193,7.442707193,12.64952516,15.06430928,14.56430928,14.06430928,12.46430928,12.15851288,10.85851288,9.758512883,26.7416587,26.2416587,25.7416587,31.20522133,30.70522133,36.21826469,34.71826469,32.51826469,32.01826469,29.81826469,29.41826469,34.95629973,38.00938481,36.70938481,34.50938481,32.90938481,33.60868062,33.10868062,33.03127281,33.72939505,38.23621301,37.73621301,37.23621301,35.93621301,34.23621301,33.23621301,32.73621301
4,0,-0.004,-0.024,-0.12,-0.14,24.89900104,24.85500104,47.48048623,47.46048623,47.44048623,76.84066566,76.82066566,76.80066566,76.78066566,76.76066566,107.3304017,107.3104017,107.2904017,107.2704017,107.2504017,135.9711901,135.9511901,135.9311901,161.7016885,161.6816885,164.5290328,164.4890328,164.4690328,190.9795861,190.9595861,221.4867849,245.1875494,245.1675494,245.1475494,275.9710976,360.3872594,362.1351003,362.1151003,362.0951003,390.0442742,390.0242742
